REGION,STATEFIP,METRO,OWNERSHP,RENT,FOODSTMP,VEHICLES,FAMSIZE,NCHILD,SEX,MARST,MARRNO,RACE,HISPAN,CITIZEN,SPEAKENG,HCOVANY,EDUC,GRADEATT,EMPSTAT,UHRSWORK,POVERTY,DIFFREM,DIFFMOB,VETSTAT,UTILITIES,GENERATION
0,34,1,1,0,0,4,4,0,2,2,0,4,0,0,1,1,6,6,3,4,1,0,0,1,3138.25,1
0,34,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,7,6,1,8,1,0,0,1,3505.75,1
0,34,1,2,860,1,1,3,0,1,2,0,2,0,0,1,1,4,5,3,0,1,1,0,1,8185.5,1
0,34,1,2,1100,0,2,5,0,1,2,0,1,4,0,1,1,7,6,3,0,1,0,0,1,3668.25,1
0,34,1,1,0,0,3,6,0,1,2,0,1,0,0,1,1,7,6,1,40,1,0,0,2,4053.25,1
0,34,1,2,650,0,1,3,1,1,0,1,6,0,0,1,0,7,6,1,39,1,0,0,1,5236.5,1
0,34,1,2,1500,0,3,5,0,1,2,0,7,4,0,1,0,7,6,1,40,1,0,0,1,5836.5,1
0,34,1,2,1500,0,3,5,0,2,2,0,7,4,0,1,1,6,6,3,0,1,0,0,1,5836.5,1
0,34,1,0,0,0,0,1,0,2,2,0,4,0,0,1,1,10,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,3,3,0,2,2,0,4,0,2,1,1,6,6,1,4,1,0,0,1,1275,1
0,34,1,1,0,1,1,10,0,1,2,0,7,1,0,1,1,5,5,3,0,0,0,0,1,4170.75,1
0,34,1,1,0,1,1,10,0,2,2,0,7,1,0,1,0,5,5,3,0,0,0,0,1,4170.75,1
0,34,1,2,1300,0,1,3,0,2,2,0,1,0,0,1,1,5,5,2,0,1,0,0,1,5837.5,1
0,34,1,0,0,0,0,1,0,2,2,0,1,1,0,1,0,7,6,1,40,0,0,0,1,0,1
0,34,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,6,6,1,10,1,0,0,1,6546.25,1
0,34,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,5,5,3,0,1,0,0,1,6546.25,1
0,34,1,1,0,0,2,5,0,2,2,0,6,0,0,1,1,5,5,3,0,1,1,1,1,3493.25,1
0,34,1,1,0,0,2,5,0,1,2,0,1,0,2,1,1,7,6,3,0,1,0,0,1,5846.25,1
0,34,1,1,0,0,2,5,0,2,2,0,1,0,2,1,1,6,6,3,0,1,0,0,1,5846.25,1
0,34,1,2,1700,0,2,3,1,1,0,2,1,0,0,1,1,7,6,1,50,1,0,0,1,9995,1
0,34,1,2,1700,0,2,3,1,2,0,1,1,0,0,1,1,8,6,1,40,1,0,0,1,9995,1
0,34,1,0,0,0,0,1,0,1,2,0,1,4,0,1,0,8,6,3,0,0,0,0,1,0,1
0,34,1,1,0,1,1,4,2,2,0,2,2,0,2,1,1,7,6,1,40,1,0,0,1,5671.25,2
0,34,1,1,0,0,2,3,0,1,2,0,1,0,0,1,1,10,6,3,0,1,0,0,1,5746.25,1
0,34,1,2,1100,0,2,6,0,1,2,0,6,0,0,1,0,7,6,1,12,1,0,0,1,5666.25,1
0,34,1,2,1800,0,1,1,0,2,2,0,2,1,0,1,1,10,7,1,20,0,0,0,1,3548.25,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,6,0,0,0,1,0,1
0,34,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,2,4,0,2,2,0,1,0,0,1,1,6,6,1,16,1,0,0,1,5123.25,1
0,34,1,1,0,0,3,4,0,2,2,0,1,0,0,1,1,7,6,1,17,1,0,0,1,3768.25,1
0,34,1,1,0,0,5,3,0,1,2,0,1,0,0,1,1,8,6,3,0,1,0,0,1,4038.25,1
0,34,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,6,6,1,15,1,0,0,1,6256.25,1
0,34,1,2,1200,0,2,1,0,2,2,0,1,0,0,1,1,10,6,1,40,1,0,0,1,7675.75,1
0,34,1,2,1200,0,2,1,0,1,2,0,1,0,0,1,1,7,6,1,35,1,0,0,1,7675.75,1
0,34,1,1,0,0,3,3,0,1,2,0,1,0,0,1,1,6,6,1,12,1,0,0,1,3333.25,1
0,34,1,2,500,0,0,1,0,2,2,0,7,4,0,1,0,7,6,1,28,0,0,0,1,8095.5,1
0,34,1,2,950,0,1,2,0,1,2,0,1,4,0,1,1,7,6,3,0,1,0,0,1,2958.25,1
0,34,1,1,0,0,5,4,0,2,2,0,1,0,0,1,1,8,6,3,0,1,0,0,1,6706.5,1
0,34,1,1,0,0,2,4,0,2,2,0,1,0,0,1,1,7,6,2,0,1,0,0,1,3248.25,1
0,34,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,6,6,3,25,0,0,0,1,0,1
0,34,1,2,1200,1,2,5,0,2,2,0,2,0,0,1,0,6,6,1,15,0,0,0,1,7766.75,1
0,34,1,1,0,1,2,4,0,1,2,0,1,0,0,1,1,7,6,1,25,0,0,0,1,957.5,1
0,34,1,2,1200,1,2,4,0,2,2,0,2,0,0,1,0,7,6,1,30,1,0,0,1,5896.5,1
0,34,1,1,0,0,4,4,0,2,2,0,1,1,0,1,1,7,6,3,30,1,0,0,1,5536.5,1
0,34,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,7,6,3,30,1,0,0,1,5536.5,1
0,34,1,2,900,0,3,1,0,1,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,5646.25,1
0,34,1,2,900,0,3,1,0,1,2,0,1,0,0,1,1,7,6,1,30,1,0,0,1,5646.25,1
0,34,1,2,1200,0,2,2,0,1,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,5357.5,1
0,34,1,2,1200,0,2,2,0,2,0,1,1,0,0,1,1,10,7,3,30,1,0,0,1,5357.5,1
0,34,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,6,6,1,25,1,0,0,1,3853.25,1
0,34,1,2,1300,0,2,1,0,2,2,0,7,1,0,1,1,10,7,1,50,1,0,0,1,7526.75,1
0,34,1,1,0,0,6,4,0,1,2,0,1,0,0,1,1,10,6,1,40,1,0,0,1,8304.75,1
0,34,1,1,0,0,6,4,0,2,2,0,1,0,0,1,1,7,6,1,25,1,0,0,1,8304.75,1
0,34,1,2,1800,0,2,1,0,2,2,0,1,0,0,1,1,10,6,1,40,0,0,0,1,7795.5,1
0,34,1,2,1800,0,2,1,0,2,2,0,1,0,0,1,1,10,7,1,40,1,0,0,1,7795.5,1
0,34,1,2,1400,0,3,4,0,1,2,0,1,0,0,1,1,6,5,1,20,1,0,0,1,5882.5,1
0,34,1,2,1700,0,1,1,0,2,1,2,1,0,0,1,1,8,6,1,60,1,0,0,1,5897.5,2
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,3,4,0,1,2,0,1,0,0,1,1,6,6,3,0,1,0,0,1,5273.25,1
0,34,1,1,0,0,5,8,0,1,2,0,1,0,0,1,1,5,5,3,0,1,0,0,1,4163.25,1
0,34,1,0,0,0,0,1,0,2,2,0,4,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,0,0,0,0,1,0,2,2,0,1,1,0,1,1,6,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,2,6,0,1,2,0,1,0,0,1,1,6,5,3,0,1,0,0,1,3250.75,1
0,34,1,1,0,1,0,2,0,2,2,0,8,0,0,1,1,5,5,3,20,0,0,0,1,5426.25,1
0,34,1,1,0,0,3,3,0,2,0,1,1,1,0,1,1,10,6,1,20,1,0,0,1,2983.25,1
0,34,1,1,0,0,2,2,0,2,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,3323.25,1
0,34,1,1,0,0,2,2,0,1,2,0,1,0,0,1,1,7,6,1,30,1,0,0,1,3218.25,1
0,34,1,2,540,1,0,2,0,2,2,0,2,0,0,1,1,6,5,1,40,1,0,0,1,3071.75,1
0,34,1,1,0,0,3,5,0,1,2,0,1,0,0,1,1,7,6,1,8,1,0,0,1,4148.25,1
0,34,1,1,0,0,3,5,0,2,2,0,1,0,0,1,1,7,6,3,0,1,0,0,1,4148.25,1
0,34,1,0,0,0,0,1,0,2,2,0,4,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,2,2,0,2,2,0,1,0,0,1,1,8,6,1,15,1,0,0,1,3708.25,1
0,34,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,12,0,0,0,1,0,1
0,34,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,8,0,0,0,1,0,1
0,34,1,0,0,0,0,1,0,2,2,0,2,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,2,1600,0,2,2,1,2,1,1,1,0,0,1,1,6,6,3,0,0,0,0,1,5656.5,1
0,34,1,1,0,1,1,6,0,1,2,0,6,0,2,1,1,7,6,3,0,1,0,0,1,3523.25,1
0,34,1,1,0,1,1,6,0,2,2,0,6,0,0,1,0,7,6,1,20,1,0,0,1,3523.25,1
0,34,1,2,3200,0,1,3,1,1,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,3108.25,2
0,34,1,1,0,0,2,1,0,2,2,0,1,0,0,1,1,10,7,1,40,1,0,0,1,2948.25,1
0,34,1,1,0,0,4,5,0,2,2,0,2,0,0,1,1,7,6,1,40,1,0,0,1,3478.25,1
0,34,1,1,0,0,4,5,0,2,2,0,2,0,0,1,1,8,6,2,40,1,0,0,1,3478.25,1
0,34,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,6,6,1,5,1,0,0,1,8544.75,1
0,34,1,2,1500,1,2,3,0,2,2,0,7,4,1,1,1,5,5,1,32,1,0,0,1,7744.75,1
0,34,1,1,0,0,2,3,1,1,0,1,1,0,0,1,0,7,6,1,24,0,0,0,1,1950,2
0,34,1,2,1300,0,3,5,0,1,2,0,1,1,0,1,0,7,6,1,25,0,0,0,1,8097.75,1
0,34,1,2,1300,0,2,4,0,2,0,1,6,0,0,1,0,7,6,3,0,1,0,0,1,8485.75,1
0,34,1,1,0,0,2,4,0,1,2,0,1,0,0,1,1,6,6,1,40,1,0,0,1,3973.25,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,20,0,0,0,1,0,1
0,34,1,2,900,0,2,5,0,2,2,0,6,0,2,1,1,7,6,1,40,1,0,0,1,6287.5,1
0,34,1,1,0,0,2,4,1,2,0,2,2,0,2,1,1,10,7,1,36,1,0,0,1,5896.25,2
0,34,1,1,0,0,5,5,3,2,0,2,1,0,0,1,1,10,7,1,38,1,0,0,1,3218.25,2
0,34,1,1,0,0,5,5,0,1,2,0,1,0,0,1,1,6,6,1,20,1,0,0,1,3218.25,1
0,34,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,10,7,3,10,1,0,0,1,5641.25,1
0,34,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,7,6,1,24,1,0,0,1,5641.25,1
0,34,1,1,0,0,2,4,2,1,0,1,1,0,0,1,1,6,6,3,10,1,0,0,1,4238.25,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,3,3,0,1,2,0,1,0,0,1,1,5,5,1,24,1,0,0,1,3630.75,1
0,34,1,2,1400,0,1,4,2,1,0,1,6,0,2,1,1,10,7,2,40,1,0,0,2,7645.75,2
0,34,1,2,1400,0,1,1,0,2,2,0,1,4,0,1,1,11,7,3,0,0,0,0,1,7734.75,1
0,34,1,1,0,0,3,4,0,2,2,0,1,0,0,1,1,6,5,3,6,1,0,0,1,4673.25,1
0,34,1,2,1600,0,2,3,1,2,0,1,6,0,2,1,1,10,7,1,40,1,0,0,1,9996,1
0,34,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,0,0,0,0,0,1,0,2,2,0,1,0,0,1,0,7,6,1,15,0,0,0,1,0,1
0,34,1,1,0,0,3,5,3,2,0,2,9,1,0,1,1,8,6,1,40,1,0,0,1,3080.75,2
0,34,1,1,0,0,3,5,0,1,2,0,9,1,0,1,1,6,6,1,25,1,0,0,1,3080.75,1
0,34,1,1,0,0,3,4,0,1,2,0,1,0,0,1,1,6,5,3,0,1,1,1,1,3448.25,1
0,34,1,0,0,0,0,1,0,2,2,0,2,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,15,0,0,0,1,0,1
0,34,1,1,0,0,5,4,2,2,0,1,6,0,2,1,1,10,7,3,0,1,0,0,1,3718.25,3
0,34,1,2,1500,0,4,12,0,2,2,0,1,0,0,1,0,10,7,1,40,1,0,0,1,4598.25,1
0,34,1,2,1500,0,4,12,0,2,2,0,1,0,0,1,1,6,5,3,30,1,0,0,1,4598.25,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,2,2,0,2,0,1,1,0,0,1,1,10,7,2,40,1,0,0,1,2895.75,2
0,34,1,1,0,0,4,5,0,2,2,0,1,0,0,1,1,6,6,1,30,1,0,0,1,6786.5,1
0,34,1,2,270,0,0,2,0,1,2,0,1,0,0,1,1,6,5,2,16,1,0,0,1,9993,1
0,34,1,1,0,0,2,5,0,1,2,0,2,0,0,1,1,6,5,2,15,1,0,0,1,3823,1
0,34,1,2,1000,0,2,2,0,1,0,1,4,0,0,1,1,11,7,1,35,1,0,0,1,7615.75,1
0,34,1,2,1000,0,2,2,0,2,0,1,4,0,0,1,1,11,7,1,50,1,0,0,1,7615.75,1
0,34,1,2,1000,0,2,2,0,2,0,1,9,0,1,1,1,10,6,1,40,1,0,0,1,7735.5,1
0,34,1,2,1000,0,2,2,0,1,0,1,1,0,0,1,1,7,6,1,35,1,0,0,2,7735.5,1
0,34,1,1,0,0,3,5,0,2,2,0,1,0,2,1,1,8,6,1,40,1,0,0,1,3158.25,1
0,34,1,1,0,0,3,5,0,2,2,0,1,0,2,1,1,7,6,1,25,1,0,0,1,3158.25,1
0,34,1,2,1400,0,1,3,1,2,1,1,7,4,2,1,1,8,6,1,45,1,0,0,1,8755.5,1
0,34,1,0,0,0,0,1,0,2,2,0,2,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,5,5,0,1,2,0,1,0,0,1,1,6,6,1,5,1,0,0,1,1452.5,1
0,34,1,2,1000,0,1,2,0,1,2,0,2,0,0,1,1,5,5,2,0,1,0,0,1,5987.5,1
0,34,1,1,0,0,3,5,0,1,2,0,2,1,0,1,1,5,5,3,0,1,1,0,1,4618.25,1
0,34,1,2,2800,0,0,1,0,2,2,0,6,0,0,1,1,11,7,3,0,0,0,0,1,7824.5,1
0,34,1,2,1500,0,3,4,0,2,2,0,1,0,0,1,1,8,6,1,30,1,0,0,1,6016.5,1
0,34,1,1,0,0,3,4,0,2,2,0,1,0,2,1,1,7,7,3,0,1,0,0,1,5821.25,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,1,5,0,1,2,0,2,0,0,1,1,7,6,3,0,1,0,0,1,5791.25,1
0,34,1,1,0,0,2,5,3,1,0,1,2,0,0,1,1,10,6,2,0,1,0,0,1,3693.25,1
0,34,1,1,0,0,2,3,0,1,2,0,8,1,0,1,0,6,6,2,25,1,0,0,1,3518.25,1
0,34,1,1,0,0,2,3,0,1,2,0,8,1,0,1,0,6,6,2,0,1,0,0,1,3518.25,1
0,34,1,1,0,0,3,5,0,2,2,0,2,0,0,1,1,7,6,2,0,1,0,0,1,3853.25,1
0,34,0,1,0,0,2,3,0,1,2,0,1,0,0,1,1,7,6,3,10,1,0,0,1,7121.5,1
0,34,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,2,4,2,2,0,1,6,0,0,1,0,11,7,3,0,1,0,0,1,3483.25,1
0,34,1,1,0,0,2,2,0,1,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,5836.5,1
0,34,1,2,750,0,1,1,0,1,2,0,1,4,0,1,0,7,6,3,0,0,0,0,1,5159.5,1
0,34,1,1,0,0,4,4,0,2,2,0,7,4,0,1,1,8,6,1,35,1,0,0,1,3323.25,1
0,34,1,1,0,0,4,4,0,1,2,0,7,4,0,1,0,7,6,1,37,1,0,0,1,3323.25,1
0,34,1,1,0,0,3,5,0,2,2,0,1,0,0,1,1,7,6,1,25,0,0,0,1,3565.75,1
0,34,1,2,1400,0,2,4,0,2,0,1,7,4,2,1,1,6,6,3,0,1,0,0,1,5941.25,1
0,34,1,2,1300,0,0,5,2,1,0,1,7,4,2,0,0,10,7,1,40,1,0,0,1,4360.75,2
0,34,1,1,0,0,3,6,0,1,2,0,1,0,0,1,1,7,6,3,0,1,0,0,1,4298.25,1
0,34,1,1,0,0,3,6,0,2,2,0,1,0,0,1,1,7,6,3,20,1,0,0,1,4298.25,1
0,34,1,2,950,0,1,4,1,2,0,2,1,4,2,1,1,7,6,1,35,1,0,0,1,7795.5,1
0,34,1,1,0,0,3,4,0,2,2,0,1,0,0,1,0,7,6,1,20,1,0,0,1,6556.25,1
0,34,1,1,0,0,3,4,0,1,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,6556.25,1
0,34,1,1,0,0,4,5,3,1,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,3575.75,2
0,34,1,1,0,0,3,3,0,2,2,0,1,0,0,1,1,6,6,1,12,1,0,0,1,3835.75,1
0,34,1,1,0,0,3,4,0,1,2,0,1,0,0,1,0,10,7,3,0,1,0,0,1,5993.75,1
0,34,1,1,0,1,5,9,4,2,1,1,1,0,0,1,1,7,6,3,0,1,0,0,1,4618.25,1
0,34,1,1,0,0,2,4,2,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,3568.25,1
0,34,1,1,0,0,5,3,0,1,2,0,1,0,0,1,1,10,7,1,30,1,0,0,1,3748.25,1
0,34,1,1,0,0,3,3,0,1,2,0,1,0,0,1,1,5,5,3,0,1,0,0,1,8544.5,1
0,34,1,2,650,0,1,1,0,1,2,0,1,1,0,1,1,8,6,1,48,1,0,0,1,5429,1
0,34,1,1,0,0,1,4,0,1,2,0,1,4,2,1,1,6,6,3,0,1,0,0,1,3808.25,1
0,34,1,1,0,0,2,3,2,2,1,1,7,1,0,1,1,11,7,1,40,1,0,0,1,4003.25,3
0,34,1,1,0,0,2,3,0,2,2,0,7,1,0,1,0,10,6,1,50,1,0,0,1,4003.25,1
0,34,1,1,0,0,2,3,0,2,2,0,7,1,0,1,0,6,6,2,0,1,0,0,1,4003.25,1
0,34,0,1,0,0,3,5,1,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,8694.75,3
0,34,1,1,0,0,4,3,0,1,2,0,1,4,0,1,1,7,6,1,40,1,0,0,1,5776.25,1
0,34,1,1,0,0,2,5,3,2,0,1,1,0,0,1,1,11,7,1,14,1,0,0,1,3673.25,2
0,34,1,1,0,0,3,2,0,1,0,1,1,0,2,1,1,6,6,1,7,1,0,0,1,3168.25,1
0,34,1,1,0,0,3,2,0,2,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,8124.75,2
0,34,1,1,0,1,1,2,0,1,2,0,1,1,0,1,1,6,5,3,0,0,1,1,1,5616.25,1
0,34,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,20,0,0,0,1,0,1
0,34,1,1,0,0,2,2,0,1,0,1,1,0,0,1,1,10,7,1,45,1,0,0,1,5776.25,1
0,34,1,2,730,0,2,2,0,2,2,0,2,0,0,1,1,7,6,3,0,1,0,0,1,7644.75,1
0,34,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,11,7,3,0,1,0,0,2,5238.5,4
0,34,1,2,900,0,0,4,0,1,2,0,7,1,0,1,0,6,6,2,32,1,0,0,1,5419,1
0,34,1,1,0,0,2,3,0,1,2,0,1,0,0,1,0,6,6,1,20,1,0,0,1,4018.25,1
0,34,1,2,1000,0,1,2,0,2,2,0,2,0,0,1,1,6,5,3,40,0,0,0,1,7795.5,1
0,34,1,2,1600,1,1,5,0,2,2,0,7,4,0,1,0,7,6,3,8,1,0,0,1,3798.25,1
0,34,1,1,0,0,3,5,3,2,0,1,1,4,0,1,0,7,6,2,40,1,0,0,1,6796.5,2
0,34,1,0,0,0,0,1,0,2,2,0,8,1,0,1,1,7,6,3,40,0,0,0,1,0,1
0,34,1,1,0,0,2,3,1,2,0,2,1,0,0,1,1,10,7,3,0,1,0,0,1,5201.5,1
0,34,1,1,0,0,2,3,1,2,0,1,6,0,2,1,1,10,6,1,40,1,0,1,1,5578.75,2
0,34,1,1,0,0,0,3,0,1,2,0,1,0,0,1,1,6,6,1,18,1,0,0,1,387.5,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,2,1,0,2,2,0,2,0,2,1,1,10,6,1,36,1,0,0,1,5488.25,1
0,34,1,1,0,0,2,2,0,1,2,0,2,0,0,1,1,4,5,3,0,0,0,0,1,3748.25,1
0,34,1,1,0,0,2,3,0,1,2,0,1,0,0,1,1,7,6,3,20,1,0,0,1,6033.75,1
0,34,1,0,0,0,0,1,0,2,2,0,4,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,6,2,0,2,0,1,1,4,2,1,1,8,6,1,40,1,0,0,1,7975.75,1
0,34,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,6,6,2,37,1,0,0,1,1250,1
0,34,1,1,0,0,5,7,0,2,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,3988.25,1
0,34,1,1,0,0,5,7,0,1,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,3988.25,1
0,34,0,1,0,0,2,2,0,1,2,0,1,0,0,1,1,10,7,1,35,1,0,0,2,3155.75,2
0,34,1,2,880,0,2,1,0,2,1,1,7,4,2,1,1,10,6,1,40,1,0,0,1,7946.75,1
0,34,1,2,750,0,1,2,0,1,1,1,1,4,0,1,0,7,6,1,40,1,0,0,1,3108.25,1
0,34,1,2,1200,1,1,7,0,2,2,0,1,1,0,1,1,7,6,3,0,1,0,0,1,6196.5,1
0,34,1,2,1100,0,2,2,1,2,2,0,1,1,0,1,1,10,6,3,0,1,0,0,1,5237.5,2
0,34,1,2,1100,0,2,2,0,2,2,0,1,1,0,1,1,8,6,1,40,1,0,0,1,5237.5,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,11,7,3,0,0,0,0,1,0,2
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,2,2,0,1,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,3110.75,2
0,34,1,1,0,0,3,3,0,1,2,0,1,0,0,1,1,5,5,3,15,1,0,0,1,8034.75,1
0,34,1,0,0,0,0,1,0,2,2,0,7,4,0,1,0,5,5,3,40,0,0,0,1,0,1
0,34,1,2,1200,0,2,5,0,2,2,0,7,4,0,1,1,6,6,1,21,1,0,0,1,5921.25,1
0,34,1,2,360,1,1,3,0,2,2,0,1,1,0,1,0,7,6,3,0,0,1,0,1,4748.25,1
0,34,1,1,0,0,4,4,0,1,2,0,6,0,0,1,1,6,6,3,0,1,0,0,1,4688.25,1
0,34,1,2,1100,0,4,3,0,1,0,1,1,4,2,1,1,8,6,1,50,1,0,0,1,5178.5,1
0,34,1,2,1100,0,4,3,0,2,0,1,1,4,0,1,1,6,6,2,0,1,0,0,1,5178.5,1
0,34,1,2,680,0,1,3,2,2,2,0,2,0,0,1,1,6,6,2,40,1,0,0,1,5212.5,2
0,34,1,1,0,0,2,6,4,2,0,1,1,0,0,1,1,2,4,3,0,1,0,0,1,3548.25,2
0,34,1,2,900,1,1,3,1,1,0,1,1,1,0,1,1,6,6,2,36,1,0,0,1,7945.5,1
0,34,1,1,0,0,2,3,0,2,2,0,1,0,0,1,1,2,4,1,30,1,0,0,1,3368.25,1
0,34,1,1,0,0,2,4,2,1,0,2,1,0,0,1,1,8,6,1,40,1,1,0,1,6691.5,1
0,34,1,1,0,0,2,5,3,2,0,1,1,0,0,1,1,10,7,1,24,1,0,0,1,6581.25,2
0,34,1,1,0,0,2,5,0,1,2,0,1,0,0,1,1,6,6,3,3,1,0,0,1,4498.25,1
0,34,1,1,0,0,2,2,0,2,2,0,1,0,0,1,1,7,6,1,35,1,0,0,1,4958.25,1
0,34,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,8,6,3,0,1,0,0,1,3650.75,1
0,34,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,7,6,1,10,1,0,0,1,3650.75,1
0,34,1,1,0,0,2,5,0,2,2,0,1,0,2,1,1,6,6,3,0,1,0,0,1,3283.25,1
0,34,1,1,0,0,2,1,0,1,2,0,1,0,2,1,1,7,6,1,40,1,0,0,1,3283.25,2
0,34,1,2,0,0,2,3,0,1,2,0,1,4,0,1,1,7,6,3,30,1,0,0,1,3748.25,1
0,34,1,2,850,0,1,3,2,2,2,0,1,0,0,1,0,7,6,1,30,0,0,0,1,5846.5,1
0,34,0,2,1800,0,2,4,2,1,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,6136.5,2
0,34,1,1,0,1,2,2,0,2,2,0,1,0,0,1,1,3,5,3,0,0,0,0,1,1382.5,1
0,34,1,1,0,0,5,2,0,1,2,0,1,0,0,1,1,7,6,1,28,1,0,0,1,3418.25,1
0,34,1,1,0,0,2,4,0,2,2,0,1,0,0,1,1,7,6,1,10,1,0,0,1,6586.25,1
0,34,1,2,1300,0,2,5,0,1,2,0,2,0,2,1,1,4,5,3,0,1,0,0,1,8004.5,1
0,34,1,2,1300,0,2,5,0,1,0,1,2,0,0,1,0,8,6,1,40,1,0,0,1,8004.5,1
0,34,1,1,0,0,3,4,0,1,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,2870.75,1
0,34,1,2,1700,0,4,1,0,2,2,0,1,0,2,1,1,11,7,1,38,1,0,0,1,3498.25,1
0,34,1,2,980,0,2,2,0,2,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,7766.75,1
0,34,1,1,0,0,2,1,0,1,0,1,1,0,0,1,1,8,7,3,0,0,1,1,2,7605.75,1
0,34,1,1,0,0,3,3,0,1,2,0,1,1,0,1,0,10,7,1,50,1,0,0,1,3838.25,1
0,34,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,11,6,3,0,1,0,0,1,802.5,1
0,34,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,7,6,3,0,1,0,0,1,802.5,1
0,34,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,34,1,1,0,0,2,4,0,1,2,0,4,0,1,1,1,7,6,1,20,1,0,0,1,3118.25,1
0,34,1,1,0,0,3,3,0,1,2,0,1,0,0,1,1,8,6,1,25,1,0,0,1,6141.25,1
0,34,1,2,990,0,1,1,0,1,2,0,1,0,0,1,1,11,7,1,40,1,0,0,1,5298.5,1
0,34,1,2,1300,0,2,3,1,2,0,2,1,0,2,1,1,11,7,1,40,1,0,0,1,7766.75,1
0,34,1,2,1300,0,2,3,0,2,2,0,8,4,0,1,1,5,5,1,16,1,0,0,1,4208.25,1
