REGION,STATEFIP,METRO,OWNERSHP,RENT,FOODSTMP,VEHICLES,FAMSIZE,NCHILD,SEX,AGE,MARST,MARRNO,RACE,CITIZEN,SPEAKENG,HCOVANY,EDUC,GRADEATT,EMPSTAT,UHRSWORK,INCTOT,FTOTINC,INCWELFR,POVERTY,VETDISAB,DIFFREM,VETSTAT,UTILITIES
0,36,1,1,0,0,3,4,0,1,22,2,0,1,0,3,1,10,6,1,19,10000,168000,0,501,0,1,1,3598.25
0,36,0,0,0,1,0,1,0,1,19,2,0,2,0,3,1,6,6,0,0,19800,0,0,0,0,1,1,0
0,36,1,1,0,0,1,2,0,0,42,0,1,1,0,4,1,6,6,1,55,65000,145000,0,501,0,1,1,5237.5
0,36,1,0,0,0,0,1,0,1,22,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
0,36,1,1,0,0,3,4,0,0,19,2,0,2,2,5,0,7,6,0,0,6600,123200,0,501,0,1,1,4033.25
0,36,0,1,0,0,4,2,0,0,24,2,0,1,0,4,1,10,7,0,30,8000,53950,0,347,0,1,1,5986.5
0,36,0,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
0,36,0,0,0,0,0,1,0,1,19,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
0,36,1,2,1600,0,0,4,2,1,44,1,1,7,0,4,1,8,6,1,40,52000,78000,0,331,0,1,1,7974.5
0,36,1,2,1600,0,0,4,0,1,22,2,0,7,0,4,0,8,6,1,40,26000,78000,0,331,0,1,1,7974.5
0,36,1,0,0,0,0,1,0,0,19,2,0,1,0,4,1,7,6,0,35,1000,0,0,0,0,1,1,0
0,36,1,1,0,0,2,5,3,1,36,0,1,1,2,3,1,7,6,0,0,25000,113000,0,410,0,1,1,2240
0,36,1,1,0,0,3,3,0,1,24,2,0,1,0,3,1,7,6,1,36,16000,123100,0,501,0,1,1,3455.75
0,36,0,0,0,0,0,1,0,1,20,2,0,2,0,3,1,7,6,1,20,3000,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,1,20,2,0,7,2,4,1,7,6,1,15,3000,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,19,2,0,1,0,3,1,7,6,0,40,8000,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,22,2,0,8,0,3,1,7,6,0,8,5000,0,0,0,0,1,1,0
0,36,1,0,0,1,0,1,0,0,20,2,0,1,0,3,1,7,6,0,35,4000,0,0,0,0,1,1,0
0,36,0,0,0,0,0,1,0,0,50,2,0,7,0,4,0,6,5,0,0,210,0,0,0,0,1,1,0
0,36,1,1,0,0,1,3,0,0,19,2,0,1,1,3,1,7,6,0,15,2000,95200,0,501,0,1,1,3223.25
0,36,1,2,1500,0,0,2,0,1,32,0,1,1,0,3,1,10,6,1,30,80000,135300,0,501,0,1,1,7885.5
0,36,1,1,0,1,3,3,0,0,28,2,0,7,0,3,0,7,6,1,25,15000,117000,0,501,0,1,1,3368.25
0,36,1,1,0,0,2,5,0,1,20,2,0,2,0,3,1,7,6,0,40,3000,122500,0,428,0,1,1,3588.25
0,36,1,0,0,0,0,1,0,0,23,2,0,1,0,3,1,7,6,0,40,9620,0,0,0,0,1,1,0
0,36,1,2,0,0,5,4,0,1,23,2,0,1,0,3,1,7,6,1,40,27000,110530,0,457,0,1,1,9996
0,36,1,1,0,0,1,5,3,1,43,0,1,1,0,3,1,11,7,1,40,1.00E+05,390000,0,501,0,1,1,2703.25
0,36,0,2,240,0,2,1,0,1,21,2,0,1,0,3,1,6,6,0,25,6000,6000,0,50,0,1,1,7660.25
0,36,0,2,240,0,2,1,0,1,21,2,0,1,0,3,1,7,6,0,0,0,0,0,1,0,1,1,7660.25
0,36,0,2,240,0,2,1,0,1,21,2,0,1,0,3,1,7,6,1,8,3500,3500,0,29,0,1,1,7660.25
0,36,1,1,0,1,1,3,0,0,20,2,0,6,0,4,0,7,6,1,24,2300,21700,0,120,0,1,1,3825.75
0,36,1,0,0,0,0,1,0,1,19,2,0,1,0,4,1,7,6,0,0,0,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,21,2,0,1,0,3,1,6,6,1,60,22100,0,0,0,1,1,1,0
0,36,1,2,1200,1,0,4,0,1,19,0,1,2,0,5,1,7,6,1,40,20000,44000,0,182,0,1,1,8094.75
0,36,1,1,0,0,2,2,0,0,32,0,1,1,0,3,1,10,6,1,37,25000,52504,0,339,1,1,2,3133.25
0,36,1,2,800,1,1,2,1,1,39,2,0,2,0,3,1,8,6,0,20,14400,23100,0,148,1,1,1,7797.75
0,36,1,2,800,1,1,2,0,1,18,2,0,2,0,4,1,6,6,0,0,8700,23100,0,148,0,1,1,7797.75
0,36,1,0,0,0,0,1,0,1,21,2,0,2,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
0,36,1,2,980,0,1,1,0,0,20,2,0,1,0,3,1,8,6,0,40,12000,12000,0,99,0,1,1,5507.5
0,36,1,0,0,0,0,1,0,0,20,2,0,4,0,4,1,6,6,1,9,3000,0,0,0,0,1,1,0
0,36,1,1,0,0,4,4,0,0,22,2,0,1,0,3,1,10,7,1,25,15000,326000,0,501,0,1,1,5148.25
0,36,1,2,3700,0,1,2,0,0,32,0,1,1,0,3,1,10,7,1,60,120090,200690,0,501,0,1,1,5237.5
0,36,1,0,0,0,0,1,0,0,25,2,0,1,0,5,1,10,7,0,0,0,0,0,0,0,1,1,0
0,36,1,1,0,0,1,2,0,1,53,2,0,1,0,3,1,6,6,1,40,50000,66000,0,428,0,1,1,3653.25
0,36,1,1,0,0,1,2,1,1,86,1,1,1,0,3,1,5,5,0,0,16000,66000,0,428,1,1,2,3653.25
0,36,1,2,1400,0,1,4,0,1,31,2,0,1,2,4,1,10,6,1,40,8400,45400,0,191,0,1,1,3088.25
0,36,0,1,0,0,4,5,0,1,24,2,0,1,0,3,0,7,6,1,40,10000,35000,0,124,0,2,1,6036.5
0,36,1,2,2400,0,0,1,0,1,22,2,0,1,0,4,1,10,6,1,35,40000,40000,0,331,0,1,1,5671.25
0,36,1,2,2400,0,0,1,0,0,22,2,0,1,0,3,1,10,7,1,20,24000,24000,0,200,0,1,1,5671.25
0,36,1,2,2400,0,0,1,0,0,22,2,0,1,0,3,1,10,6,1,35,70000,70000,0,501,0,1,1,5671.25
2,37,1,1,0,0,3,2,0,1,26,0,1,1,0,3,1,10,7,1,40,20000,50000,0,324,0,1,1,7794.75
2,37,1,0,0,0,0,1,0,0,18,2,0,7,0,4,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,1,2,700,0,2,2,0,1,28,0,1,1,2,4,1,7,6,0,30,5000,59900,0,386,0,1,1,5663.75
2,37,1,0,0,0,0,1,0,0,18,2,0,2,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,1,0,0,0,0,1,0,0,18,2,0,1,0,3,1,6,6,0,30,1800,0,0,0,0,1,1,0
2,37,0,2,100,1,1,2,1,1,26,2,0,2,0,3,1,7,6,1,27,8000,8000,0,50,0,1,1,5256.5
2,37,0,2,550,1,1,1,0,1,37,2,0,1,0,3,1,3,5,1,40,30000,30000,0,249,0,1,1,5896.5
2,37,1,1,0,0,1,3,1,1,22,0,1,2,0,3,1,7,6,0,0,18000,43000,0,231,0,2,1,5651.5
2,37,1,1,0,0,1,3,1,0,26,0,2,2,0,3,1,6,6,1,55,25000,43000,0,231,1,1,1,5651.5
2,37,1,0,0,0,0,1,0,1,21,2,0,1,0,4,1,7,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,2,3,1,0,42,0,1,2,0,3,1,6,6,1,60,30000,93000,0,501,0,1,1,3413.25
2,37,1,0,0,0,0,1,0,0,22,2,0,1,0,3,1,7,6,0,40,13000,0,0,0,0,1,1,0
2,37,1,2,580,1,1,1,0,1,23,2,0,2,0,3,1,10,7,1,30,13000,13000,0,107,0,1,1,5306.5
2,37,1,0,0,0,0,1,0,1,24,2,0,1,0,3,0,10,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,3,3,1,1,37,0,1,2,0,3,1,6,6,1,40,35000,55000,0,295,0,1,1,3008.25
2,37,1,2,700,1,2,2,0,1,39,2,0,2,0,3,1,6,5,0,0,710,710,0,4,0,1,1,7885.75
2,37,1,2,700,1,2,2,0,0,43,2,0,2,0,3,0,6,6,0,0,0,710,0,4,0,1,1,7885.75
2,37,1,1,0,0,3,4,0,1,18,2,0,1,0,3,1,6,5,0,12,2400,151600,0,501,0,1,1,8394.75
2,37,1,1,0,0,3,5,0,0,19,2,0,1,0,3,1,6,6,1,15,2000,129100,0,457,0,1,1,3488.25
2,37,1,1,0,0,2,3,0,0,21,2,0,1,0,3,1,6,6,2,0,0,53000,0,292,0,1,1,6256.5
2,37,1,1,0,0,4,3,0,1,19,2,0,1,0,3,1,7,6,2,0,0,221600,0,501,0,1,1,5299
2,37,1,1,0,0,2,2,0,0,46,0,3,1,0,3,1,10,7,1,40,55400,239400,0,501,0,1,1,3648.25
2,37,0,1,0,0,4,3,0,1,20,2,0,1,0,3,1,7,6,1,25,1300,68300,0,376,0,1,1,9993
2,37,0,1,0,0,6,3,1,1,45,0,1,3,0,3,1,7,6,1,48,29000,36600,0,202,0,1,1,7794.75
2,37,1,0,0,0,0,1,0,0,18,2,0,2,0,3,1,6,6,0,20,7500,0,0,0,0,1,1,0
2,37,1,2,1300,0,3,1,0,0,21,2,0,1,0,3,1,7,6,1,18,14100,14100,0,116,0,1,1,7645.75
2,37,1,2,1300,0,3,1,0,0,22,2,0,1,0,3,0,7,6,1,27,24800,24800,0,206,0,1,1,7645.75
2,37,1,2,1300,0,3,1,0,0,21,2,0,1,0,3,1,7,6,1,23,6900,6900,0,57,0,1,1,7645.75
2,37,1,2,1300,0,3,1,0,0,21,2,0,1,0,3,0,7,6,1,20,10700,10700,0,89,0,1,1,7645.75
2,37,1,1,0,0,2,3,0,0,25,2,0,1,0,3,1,7,6,1,20,9000,113300,0,501,0,1,1,7944.75
2,37,0,2,0,0,2,1,0,1,20,2,0,1,0,3,1,7,6,1,40,24000,24000,0,198,0,1,1,5506.5
2,37,1,2,700,1,2,2,0,1,20,2,0,1,0,5,0,6,6,2,0,5900,31900,0,206,0,1,1,5176.5
2,37,0,1,0,0,3,3,0,0,28,2,0,1,0,3,1,6,5,1,48,24000,64400,0,358,0,1,1,7914.75
2,37,1,2,630,1,1,4,0,1,19,2,0,2,0,3,0,6,5,0,0,0,19980,0,85,0,1,1,5891.5
2,37,1,1,0,0,1,2,0,1,22,2,0,1,0,3,1,10,6,1,10,3000,43000,0,276,0,1,1,8094.75
2,37,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,3,5,0,1,18,2,0,1,0,4,1,6,5,1,15,3500,29000,0,102,0,1,1,6046.5
2,37,1,2,600,0,1,1,0,0,25,0,1,1,0,3,1,10,7,1,50,45210,45210,0,374,0,1,1,7645.75
2,37,1,2,1100,0,2,1,0,0,21,2,0,1,0,3,1,7,6,0,40,40010,40010,0,331,0,1,1,7645.75
2,37,1,2,1100,0,2,1,0,0,21,2,0,2,0,3,1,7,6,0,0,0,0,0,1,0,1,1,7645.75
2,37,1,0,0,0,0,1,0,0,19,2,0,1,0,3,1,7,6,0,10,1200,0,0,0,0,1,1,0
2,37,1,1,0,0,2,2,0,1,32,0,1,1,0,3,1,10,7,1,40,86000,92400,0,501,0,1,1,3128.25
2,37,1,1,0,0,2,2,0,0,31,0,1,1,0,3,1,10,6,2,0,6400,92400,0,501,1,1,2,3128.25
2,37,1,0,0,0,0,1,0,1,21,2,0,7,0,4,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,4,5,0,1,18,2,0,1,0,3,1,6,6,1,12,6900,67000,0,235,0,1,1,6046.5
2,37,0,1,0,0,2,1,0,1,23,2,0,1,0,3,1,7,6,1,31,16000,16000,0,133,0,1,1,5641.5
2,37,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,2,2,0,1,33,0,1,2,0,3,1,8,6,1,38,26000,74000,0,479,0,1,1,7974.75
2,37,1,2,400,0,1,2,0,0,30,2,0,2,0,3,0,6,6,2,30,6300,25800,0,167,0,1,1,3658.25
2,37,1,2,140,0,2,2,0,1,21,2,0,2,0,3,1,7,6,1,40,17800,24900,0,161,0,1,1,5506.5
2,37,1,1,0,0,5,4,1,1,42,0,3,1,0,3,1,10,6,1,40,6000,38000,0,157,0,1,1,6256.5
2,37,1,1,0,0,2,5,0,0,20,2,0,1,0,3,0,6,6,1,18,11700,93100,0,328,0,1,1,3788.25
2,37,1,1,0,0,3,2,0,1,48,0,3,2,0,3,1,8,6,1,40,39000,71000,0,461,0,1,1,5746.5
2,37,1,2,700,0,1,1,0,1,29,2,0,1,2,4,1,10,7,1,60,42000,42000,0,349,0,1,1,5986.5
2,37,0,1,0,0,2,2,0,1,20,2,0,1,0,3,1,7,6,1,37,15000,52000,0,334,0,1,1,7944.75
2,37,0,0,0,0,0,1,0,1,20,2,0,2,0,3,1,7,6,1,40,1500,0,0,0,0,1,1,0
2,37,1,1,0,0,3,3,1,0,50,0,1,2,0,3,1,10,7,1,40,40000,69000,0,381,4,1,2,3540.75
2,37,1,1,0,0,3,3,0,0,25,2,0,2,1,3,1,10,6,1,36,5000,69000,0,381,0,1,1,3540.75
2,37,1,2,1600,0,3,1,0,1,19,2,0,8,0,3,1,7,6,0,0,5000,5000,0,42,0,1,1,3278.25
2,37,1,2,1400,0,3,1,0,0,23,2,0,1,0,3,0,10,6,1,45,5200,5200,0,43,0,1,1,5266.5
2,37,1,2,1400,0,3,1,0,0,23,2,0,6,0,4,0,10,7,1,30,15000,15000,0,125,0,1,1,5266.5
2,37,1,2,1400,0,3,1,0,0,23,2,0,1,0,3,0,10,6,1,20,4700,4700,0,39,0,1,1,5266.5
2,37,0,0,0,0,0,1,0,1,19,2,0,2,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,1,3,7,0,0,20,2,0,6,2,4,1,8,6,0,0,0,35000,0,94,0,1,1,5361.5
2,37,1,1,0,0,2,4,2,1,37,0,1,1,0,3,1,7,6,1,30,21000,96000,0,408,0,1,1,2898.25
2,37,0,0,0,0,0,1,0,1,19,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,2,5,0,0,20,2,0,1,0,3,1,7,6,1,15,6000,89000,0,305,0,1,1,3308.25
2,37,1,1,0,0,2,5,0,1,18,2,0,1,0,3,1,6,6,0,0,0,89000,0,305,0,1,1,3308.25
2,37,1,1,0,0,2,2,0,0,18,2,0,1,0,3,1,6,6,0,0,0,40000,0,257,0,1,1,1837.5
2,37,1,0,0,0,0,1,0,0,52,1,2,1,0,3,0,8,6,1,5,16860,0,0,141,0,1,1,0
2,37,1,2,1100,0,3,2,0,1,25,2,0,1,0,3,1,6,6,1,40,28000,63000,0,408,0,1,1,5416.5
2,37,1,2,860,0,1,2,0,1,33,1,1,1,0,3,1,10,6,1,39,17900,46400,0,300,0,1,1,5284
2,37,1,2,1000,1,2,3,0,1,20,2,0,1,0,3,1,6,5,0,0,9600,36600,0,196,0,2,1,5556.5
2,37,1,1,0,0,3,3,1,1,47,0,1,1,0,3,1,7,6,1,20,44000,124000,0,501,0,1,1,5716.5
2,37,1,0,0,0,0,1,0,0,20,2,0,1,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,3,4,0,1,35,2,0,1,0,3,1,7,6,0,0,3500,143500,0,501,0,1,1,5956.5
2,37,1,1,0,0,3,3,0,1,36,2,0,2,0,3,1,7,6,1,40,50000,120000,0,501,0,1,1,3398.25
2,37,1,1,0,0,5,4,0,1,32,2,0,1,0,3,1,8,6,1,50,32000,120100,0,501,0,1,1,3673.25
2,37,1,1,0,0,5,4,0,0,28,2,0,1,0,3,1,8,6,1,45,45000,120100,0,501,0,1,1,3673.25
2,37,1,1,0,0,5,5,0,1,21,2,0,1,0,3,1,7,6,0,0,0,273000,0,501,0,1,1,3673.25
2,37,1,1,0,0,5,5,0,0,18,2,0,1,0,3,1,6,6,0,20,2000,273000,0,501,0,1,1,3673.25
2,37,1,0,0,0,0,1,0,0,20,0,1,2,0,3,1,6,6,2,4,600,0,0,0,0,1,1,0
2,37,1,0,0,0,0,1,0,0,40,0,1,1,0,6,0,2,4,0,40,3000,0,0,0,0,1,1,0
2,37,0,1,0,0,5,3,0,0,21,2,0,1,0,3,1,10,6,2,0,0,43600,0,240,0,1,1,3263.25
2,37,1,1,0,0,3,7,0,0,18,2,0,7,0,4,1,6,5,0,0,0,24100,0,67,0,1,1,3278.25
1,38,1,2,30,1,1,2,0,0,22,0,1,7,0,3,0,7,6,1,24,1400,1800,0,11,0,1,1,9993
1,38,1,2,30,1,1,2,0,1,23,0,1,1,0,3,0,7,6,1,20,400,1800,0,11,0,1,1,9993
1,39,0,1,0,0,2,2,0,1,18,2,0,1,0,3,1,5,5,0,0,0,80000,0,501,0,1,1,7944.75
1,39,1,1,0,0,3,4,0,1,18,2,0,1,0,3,1,6,6,1,20,2000,53000,0,219,0,1,1,3340.75
1,39,1,2,550,0,4,1,0,1,20,2,0,1,0,3,1,7,6,0,0,0,0,0,1,0,1,1,9997
1,39,1,2,550,0,4,1,0,1,19,2,0,1,0,3,1,7,6,1,15,2800,2800,0,23,0,1,1,9997
1,39,1,2,550,0,4,1,0,1,19,2,0,1,0,3,1,7,6,1,35,18504,18504,0,154,0,1,1,9997
1,39,0,1,0,0,5,5,0,0,19,2,0,1,0,3,1,6,6,1,40,40000,108000,0,380,0,1,1,6046.5
1,39,1,1,0,0,2,1,0,0,63,1,1,1,0,3,1,10,7,1,60,19100,19100,0,159,0,1,1,3138.25
1,39,1,1,0,0,2,1,0,1,59,1,1,1,0,3,1,8,6,1,38,32300,32300,0,269,0,1,1,3138.25
1,39,1,0,0,0,0,1,0,0,19,2,0,1,2,4,1,6,6,0,0,0,0,0,0,0,1,1,0
1,39,1,1,0,0,3,4,0,1,26,2,0,4,2,1,1,10,6,1,40,44000,72120,0,303,0,1,1,5446.25
1,39,1,1,0,0,3,4,0,0,23,2,0,4,2,4,1,7,6,0,0,0,72120,0,303,0,1,1,5446.25
1,39,1,2,800,0,1,1,0,0,25,2,0,1,0,3,1,10,7,1,42,51020,51020,0,426,0,1,1,3458.25
1,39,1,2,510,0,1,1,0,0,29,2,0,1,0,4,1,7,6,0,0,20000,20000,0,165,1,1,2,7675.75
1,39,0,1,0,0,3,3,0,0,27,2,0,1,0,3,1,11,7,1,50,34000,96000,0,501,0,1,1,3020.75
1,39,1,2,920,0,3,4,0,0,19,2,0,1,0,3,1,6,5,1,50,24000,93600,0,386,0,1,1,5537.5
1,39,1,0,0,0,0,1,0,1,19,2,0,1,0,3,1,7,6,2,9,500,0,0,0,0,1,1,0
1,39,0,0,0,0,0,1,0,0,18,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
1,39,1,0,0,0,0,1,0,1,19,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
1,39,1,0,0,0,0,1,0,1,22,2,0,1,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
1,39,1,2,600,1,1,1,0,1,26,2,0,2,0,3,0,7,6,1,24,17000,17000,0,140,0,1,1,3045.75
1,39,1,1,0,0,2,3,0,1,19,2,0,1,0,3,1,7,6,1,20,2000,23000,0,123,0,1,1,5611.5
1,39,1,0,0,0,0,1,0,1,19,2,0,1,0,3,1,7,6,1,4,9600,0,0,0,0,1,1,0
1,39,1,1,0,0,3,3,0,1,29,2,0,1,0,3,0,6,6,1,40,16000,52400,0,288,0,1,1,3288.25
1,39,0,1,0,0,5,4,2,1,46,0,1,1,0,3,1,7,6,1,40,16300,157301,0,501,0,1,1,3128.25
1,39,0,1,0,0,3,7,2,0,45,0,1,1,0,3,1,8,6,1,48,54000,73400,0,206,0,1,1,6436.5
1,39,1,0,0,0,0,1,0,1,19,2,0,2,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
1,39,1,2,780,0,2,1,0,0,27,2,0,1,0,3,1,11,7,0,35,5000,5000,0,41,0,1,1,7796.5
1,39,1,2,780,0,2,1,0,1,27,2,0,1,0,3,1,10,7,0,24,3000,3000,0,25,0,1,1,7796.5
1,39,1,1,0,0,3,3,0,0,58,2,0,1,0,3,1,11,7,0,0,1501,32001,0,176,0,1,1,3423.25
1,39,1,0,0,0,0,1,0,1,20,2,0,1,0,3,1,6,6,1,6,2000,0,0,0,0,1,1,0
1,39,0,1,0,0,1,3,0,0,18,0,1,1,0,3,0,5,5,0,0,0,6000,0,33,0,1,1,3495.75
1,39,1,1,0,1,1,1,0,1,61,1,1,2,0,3,0,7,6,0,0,1800,1800,0,14,0,1,1,2918.25
1,39,1,2,760,0,1,1,0,1,23,2,0,1,0,3,1,10,7,1,50,35000,35000,0,290,0,1,1,5117.5
1,39,1,0,0,1,0,1,0,0,18,2,0,2,0,3,1,7,6,1,25,45000,0,0,0,0,1,1,0
1,39,1,1,0,0,1,2,0,1,18,2,0,1,0,3,1,6,6,1,10,5600,105600,0,501,0,1,1,3123.25
1,39,1,1,0,0,3,6,4,1,33,0,1,1,0,3,0,10,7,0,40,4800,36800,0,119,0,1,1,5716.5
1,39,0,2,500,0,2,3,1,1,61,0,2,1,0,3,0,7,6,1,32,10300,33100,0,183,0,1,1,5279
1,39,0,2,500,0,2,3,0,1,21,2,0,1,0,3,0,7,6,0,0,0,33100,0,183,0,1,1,5279
1,39,1,1,0,1,4,5,0,0,23,2,0,1,0,3,1,7,6,1,35,15400,77100,0,273,3,2,1,3303.25
1,39,1,1,0,0,1,1,0,0,24,2,0,1,0,3,1,7,6,1,40,42300,42300,0,354,0,1,1,5226.5
1,39,1,2,610,1,3,1,0,1,34,1,1,1,0,3,1,7,6,0,15,3000,3000,0,25,0,1,1,7977.75
1,39,1,1,0,0,3,4,0,1,21,2,0,1,0,3,1,6,6,1,12,3000,83200,0,342,0,1,1,2998.25
1,39,0,0,0,0,0,1,0,1,18,2,0,1,0,4,1,6,6,0,18,1400,0,0,0,0,1,1,0
1,39,1,2,600,0,0,1,0,0,18,2,0,2,0,3,1,5,5,0,0,0,0,0,1,0,1,1,5916.25
1,39,1,2,1200,0,3,4,0,0,19,2,0,1,0,3,1,5,5,2,50,18000,164900,0,501,0,1,1,3343.25
1,39,1,2,780,0,4,1,0,0,20,2,0,1,0,3,1,7,6,0,40,2000,2000,0,16,0,1,1,5597.5
1,39,1,2,780,0,4,1,0,0,21,2,0,1,0,3,1,7,6,1,40,5600,5600,0,47,0,1,1,5597.5
1,39,1,2,780,0,4,1,0,0,20,2,0,1,0,3,1,7,6,0,40,5000,5000,0,42,0,1,1,5597.5
1,39,1,2,780,0,4,1,0,0,20,2,0,1,0,3,1,7,6,0,40,4000,4000,0,33,0,1,1,5597.5
1,39,1,2,780,0,4,1,0,0,20,2,0,1,0,3,1,7,6,0,30,3300,3300,0,27,0,1,1,5597.5
1,39,1,2,780,0,4,1,0,0,20,2,0,1,0,3,1,7,6,0,40,8300,8300,0,69,0,1,1,5597.5
1,39,1,2,780,0,4,1,0,0,19,2,0,1,0,3,1,7,6,0,45,5000,5000,0,42,0,1,1,5597.5
1,39,0,0,0,0,0,1,0,0,19,2,0,1,0,3,1,7,6,1,5,500,0,0,0,0,1,1,0
1,39,1,2,1000,0,2,2,0,1,48,0,1,1,0,3,0,10,6,1,80,20000,40000,0,258,0,1,1,5657.5
1,39,1,1,0,0,2,4,2,0,40,0,1,1,0,3,1,10,7,1,40,61000,146000,0,501,0,1,1,3733.25
1,39,0,2,450,0,3,4,2,1,37,0,1,1,0,3,1,7,6,1,40,18000,78000,0,334,0,1,1,6346.5
1,39,1,2,1200,0,2,1,0,0,23,2,0,1,0,3,1,10,6,0,42,6800,6800,0,56,0,1,1,5361.25
1,39,1,2,1200,0,2,1,0,0,23,2,0,1,0,3,1,10,6,1,24,8000,8000,0,67,0,1,1,5361.25
1,39,1,2,1200,0,2,1,0,0,23,2,0,1,0,3,1,10,6,1,30,13000,13000,0,108,0,1,1,5361.25
1,39,1,1,0,0,1,3,2,1,31,2,0,1,0,3,1,7,6,1,40,26000,26000,0,140,0,1,1,3418.25
1,39,1,2,1200,0,4,2,1,1,44,1,1,1,0,3,1,8,6,1,50,111000,127000,0,501,0,1,1,5687.5
1,39,1,2,1100,0,1,1,0,1,26,2,0,1,0,3,1,8,7,1,20,17000,17000,0,140,0,1,1,5149
1,39,0,1,0,0,2,5,3,1,32,0,1,1,0,3,1,8,6,1,40,46000,101000,0,368,0,1,1,6616.5
1,39,1,0,0,0,0,1,0,1,20,2,0,1,0,3,1,7,6,0,40,1000,0,0,0,0,1,1,0
1,39,0,0,0,0,0,1,0,1,20,2,0,1,0,3,1,8,6,0,35,4800,0,0,0,0,1,1,0
1,39,1,1,0,0,4,3,0,0,18,2,0,1,0,3,1,4,5,2,0,0,80000,0,443,0,1,1,4728.25
1,39,1,1,0,0,2,4,2,0,34,0,2,1,0,3,1,8,6,0,40,33800,79800,0,342,0,1,1,3518.25
1,39,1,1,0,0,1,5,0,0,19,2,0,1,0,4,0,5,5,1,4,1000,79000,0,271,0,1,1,3283.25
1,39,0,0,0,0,0,1,0,0,19,2,0,1,0,3,1,6,6,1,10,600,0,0,0,0,1,1,0
1,39,1,0,0,0,0,1,0,0,19,2,0,1,0,3,1,6,6,0,35,2300,0,0,0,0,1,1,0
1,39,1,1,0,0,3,5,3,1,37,0,1,1,0,3,1,10,7,1,40,62000,76000,0,276,0,1,1,3458.25
1,39,1,1,0,0,6,4,0,0,19,2,0,1,0,3,1,7,6,2,18,5000,136000,0,501,1,1,1,7276.5
1,39,0,1,0,0,1,1,0,1,18,2,0,1,0,3,1,6,6,1,20,2000,2000,0,17,0,1,1,5536.5
1,39,0,1,0,0,2,4,0,1,18,2,0,1,0,5,1,5,5,0,0,0,63300,0,261,0,1,1,5986.5
1,39,1,2,650,0,2,1,0,1,25,2,0,2,0,3,0,11,7,1,40,16000,16000,0,133,0,1,1,5581.5
1,39,1,0,0,0,0,1,0,0,22,2,0,1,0,3,1,7,6,1,36,17100,0,0,0,1,1,1,0
1,39,1,2,600,0,2,5,0,0,18,2,0,1,0,3,1,6,6,0,0,0,57200,0,203,0,1,1,5926.5
1,39,1,2,1800,0,2,4,2,0,39,0,1,1,0,3,1,10,6,1,55,47500,63600,0,269,0,1,1,5696.25
1,39,1,2,800,0,3,1,0,1,20,2,0,1,0,3,1,7,6,1,26,5800,5800,0,48,0,1,1,9995
1,39,1,2,800,0,3,1,0,1,19,2,0,1,0,3,1,7,6,0,40,7500,7500,0,62,0,1,1,9995
1,39,1,2,800,0,3,1,0,1,19,2,0,1,0,3,1,7,6,0,20,7000,7000,0,58,0,1,1,9995
1,39,0,1,0,0,3,3,0,0,24,2,0,1,0,3,1,8,6,2,10,5000,1.00E+05,0,501,0,1,1,3030.75
1,39,1,1,0,0,5,4,0,1,22,2,0,1,0,3,1,10,6,1,8,1600,448500,0,501,0,1,1,4178.25
1,39,1,1,0,0,5,4,0,1,18,2,0,1,0,3,1,7,6,1,20,2900,448500,0,501,0,1,1,4178.25
1,39,1,0,0,0,0,1,0,1,18,2,0,2,0,3,1,6,6,2,18,600,0,0,0,0,1,1,0
1,39,0,1,0,0,3,3,0,1,21,2,0,1,0,3,1,6,6,1,20,3300,36500,0,201,0,1,1,3103.25
1,39,0,1,0,0,3,3,0,1,21,2,0,1,0,3,1,6,6,1,12,3200,36500,0,201,0,1,1,3103.25
