"","REGION","STATEFIP","METRO","OWNERSHP","RENT","FOODSTMP","VEHICLES","FAMSIZE","NCHILD","SEX","AGE","MARST","MARRNO","RACE","CITIZEN","SPEAKENG","HCOVANY","EDUC","GRADEATT","EMPSTAT","UHRSWORK","INCTOT","FTOTINC","INCWELFR","POVERTY","VETDISAB","DIFFREM","VETSTAT","UTILITIES","HHINCOME"
"820","2",48,"0",2,500,"0",1,"2",0,"0",19,"0",0,"2","0","1","0",6,6,"0",25,3300,21300,0,"1","0",1,1,5921.5,NA
"821","2",48,"0",2,650,"0",2,"1",0,"0",25,"0",0,"1","0","1","0",10,7,"1",50,62000,62000,0,"1","0",1,1,5461.5,NA
"822","2",48,"0",0,0,"0",0,"1",0,"0",42,"0",0,"2","0","1","0",3,5,"0",40,9000,0,0,"0","0",1,1,0,NA
"823","2",48,"0",1,0,"0",3,"3",0,"0",20,"0",0,"1","0","1","0",6,6,"0",20,2000,394000,0,"1","0",1,1,3828.25,NA
"824","2",48,"0",1,0,"0",2,"1",0,"0",27,"0",0,"2","0","1","0",10,6,"1",44,89000,89000,0,"1","0",1,1,5811.5,NA
"825","2",48,"0",0,0,"0",0,"1",0,"0",37,"0",1,"7","0","1","0",5,5,"0",60,1200,0,0,"0","0",1,1,0,NA
"826","2",48,"0",1,0,"0",2,"3",1,"0",44,"0",2,"2","2","1","0",11,7,"1",40,75000,275000,0,"1","0",1,1,3190.75,NA
"827","2",48,"0",1,0,"0",2,"2",0,"0",27,"0",1,"1","2","1","0",10,7,"1",40,62000,74000,0,"1","0",1,1,2870.75,NA
"828","2",48,"0",1,0,"0",2,"4",0,"0",18,"0",0,"1","2","1","0",6,6,"0",0,0,29200,0,"1","0",1,1,5946.5,NA
"829","2",48,"0",2,1400,"0",2,"3",2,"0",31,"0",1,"2","0","1","0",11,7,"1",60,35000,35000,0,"1","0",1,1,7795.75,NA
"830","2",48,"0",2,1400,"0",3,"3",0,"0",24,"0",0,"4","2","1","0",10,6,"1",20,17800,59700,0,"1","0",1,1,5334,NA
"831","2",48,"0",2,1400,"0",3,"3",0,"0",21,"0",0,"4","2","1","0",7,6,"1",20,7900,59700,0,"1","0",1,1,5334,NA
"832","2",48,"0",2,120,"0",1,"4",3,"0",31,"0",0,"1","0","1","0",7,6,"2",40,10000,10000,0,"0","0",1,1,3353.25,NA
"833","2",48,"0",0,0,"0",0,"1",0,"0",19,"0",0,"2","0","1","0",6,6,"0",20,5000,0,0,"0","0",1,1,0,NA
"834","2",48,"0",2,950,"0",2,"4",2,"0",31,"0",1,"1","0","1","0",7,6,"1",27,16000,27000,6000,"1","0",1,1,6016.5,NA
"835","2",48,"0",2,950,"0",2,"4",2,"0",36,"0",1,"1","0","1","0",7,6,"1",25,11000,27000,6000,"1","0",1,2,6016.5,NA
"836","2",48,"0",2,450,"0",4,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",0,4500,4500,0,"0","0",1,1,9995,NA
"837","2",48,"0",2,450,"0",4,"1",0,"0",21,"0",0,"1","0","1","0",8,6,"1",7,2300,2300,0,"0","0",1,1,9995,NA
"838","2",48,"0",2,450,"0",4,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"1",20,6000,6000,0,"0","0",1,1,9995,NA
"839","2",48,"0",2,450,"0",4,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"1",7,3300,3300,0,"0","0",1,1,9995,NA
"840","2",48,"0",1,0,"0",3,"5",3,"0",40,"0",1,"2","0","1","0",6,6,"2",0,0,36000,0,"1","0",1,1,6046.5,NA
"841","2",48,"0",1,0,"0",3,"5",0,"0",19,"0",0,"2","0","1","0",6,6,"0",0,0,36000,0,"1","0",1,1,6046.5,NA
"842","2",48,"0",2,690,"0",2,"6",2,"0",39,"0",1,"2","2","1","0",10,7,"1",40,36120,69120,0,"1","0",1,1,6036.5,NA
"843","2",48,"0",2,730,"0",2,"4",1,"0",24,"0",1,"1","0","1","0",7,6,"1",30,19000,50000,0,"1","0",1,1,7795.5,NA
"844","2",48,"0",1,0,"0",2,"5",0,"0",23,"0",0,"1","0","1","0",7,6,"1",15,12400,129400,0,"1","0",1,1,6046.5,NA
"845","2",48,"0",1,0,"0",2,"3",0,"0",18,"0",0,"1","0","1","0",6,6,"1",24,2200,27200,0,"1","0",1,1,5671.25,NA
"846","2",48,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",5,5,"0",0,0,0,0,"0","0",1,1,0,NA
"847","2",48,"0",1,0,"0",2,"2",0,"0",32,"0",1,"2","0","1","0",11,7,"1",40,49900,91900,0,"1","0",1,1,5519,NA
"848","2",48,"0",0,0,"0",0,"1",0,"0",20,"0",0,"6","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,0,NA
"849","2",48,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",99,1700,0,0,"0","0",1,1,0,NA
"850","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",23,850,0,0,"0","0",1,1,0,NA
"851","2",51,"0",1,0,"0",4,"3",0,"0",44,"0",1,"1","0","1","0",8,7,"1",40,27500,107320,0,"1","0",1,1,8544.75,NA
"852","2",51,"0",0,0,"0",0,"1",0,"0",21,"0",0,"2","0","1","0",7,6,"0",40,1500,0,0,"0","0",1,1,0,NA
"853","2",51,"0",2,1700,"0",2,"1",0,"0",31,"0",1,"1","0","1","0",10,7,"1",50,70000,70000,0,"1","0",1,2,7976.75,NA
"854","2",51,"0",2,1800,"0",3,"1",0,"0",25,"0",0,"1","0","1","0",10,7,"1",37,17800,17800,0,"1","0",1,1,9995,NA
"855","2",51,"0",2,1800,"0",3,"1",0,"0",24,"0",0,"1","0","1","0",7,6,"0",0,3300,3300,0,"0","0",1,1,9995,NA
"856","2",51,"0",0,0,"0",0,"1",0,"0",24,"0",0,"6","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"857","2",51,"0",1,0,"0",1,"1",0,"0",20,"0",0,"7","0","1","0",11,7,"1",40,9600,9600,0,"0","0",1,1,3768.25,NA
"858","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"1",7,500,0,0,"0","0",1,1,0,NA
"859","2",51,"0",1,0,"0",3,"3",0,"0",18,"0",0,"1","0","1","0",7,6,"0",40,1800,145800,0,"1","0",1,1,7734.75,NA
"860","2",51,"0",1,0,"0",5,"4",0,"0",26,"0",0,"1","0","1","0",6,6,"1",20,13000,191000,0,"1","0",1,1,6259,NA
"861","2",51,"0",1,0,"0",5,"4",0,"0",20,"0",0,"1","0","1","0",6,6,"1",20,13000,191000,0,"1","0",1,1,6259,NA
"862","2",51,"0",1,0,"0",3,"3",0,"0",19,"0",0,"1","0","1","0",5,5,"2",12,20000,56000,0,"1","0",1,1,3468.25,NA
"863","2",51,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",25,2220,0,0,"0","0",1,1,0,NA
"864","2",51,"0",1,0,"0",2,"2",0,"0",25,"0",1,"1","0","1","0",11,7,"1",40,33000,62000,0,"1","0",1,1,5326.5,NA
"865","2",51,"0",2,430,"0",1,"4",0,"0",18,"0",0,"2","0","1","0",5,5,"0",0,15000,33700,0,"1","0",1,1,6189,NA
"866","2",51,"0",1,0,"0",2,"3",1,"0",49,"0",1,"2","0","1","0",7,6,"1",40,70000,78100,0,"1","1",1,2,3360.75,NA
"867","2",51,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"0",40,2000,0,0,"0","0",1,1,0,NA
"868","2",51,"0",1,0,"0",3,"6",0,"0",23,"0",0,"1","0","1","0",10,7,"1",50,30000,262700,0,"1","0",1,1,3408.25,NA
"869","2",51,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",20,2000,0,0,"0","0",1,1,0,NA
"870","2",51,"0",1,0,"0",3,"3",0,"0",25,"0",0,"1","0","1","0",11,7,"1",28,5000,250700,0,"1","0",1,1,3058.25,NA
"871","2",51,"0",0,0,"0",0,"1",0,"0",22,"0",0,"2","0","1","0",7,6,"1",25,10500,0,0,"0","0",1,1,0,NA
"872","2",51,"0",0,0,"0",0,"1",0,"0",21,"0",0,"1","0","1","0",7,6,"0",25,3500,0,0,"0","0",1,1,0,NA
"873","2",51,"0",1,0,"0",4,"1",0,"0",35,"0",0,"6","1","1","0",10,6,"0",0,12000,12000,0,"1","0",1,1,5339,NA
"874","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"875","2",51,"0",1,0,"0",1,"3",2,"0",39,"0",1,"2","0","1","0",7,6,"1",40,42000,42000,0,"1","0",1,1,7944.75,NA
"876","2",51,"0",1,0,"0",2,"6",4,"0",34,"0",2,"1","0","1","0",7,6,"1",50,107300,107300,0,"1","1",1,2,2925,NA
"877","2",51,"0",1,0,"0",2,"2",0,"0",60,"0",1,"2","0","1","0",10,7,"1",40,40000,52000,0,"1","0",1,1,8544.75,NA
"878","2",51,"0",1,0,"0",3,"4",0,"0",22,"0",0,"1","0","1","0",10,6,"1",8,3420,127840,0,"1","0",1,1,5629,NA
"879","2",51,"0",2,90,"0",1,"2",0,"0",20,"0",0,"2","0","1","0",10,6,"2",40,5000,13000,0,"0","0",1,1,7945.75,NA
"880","2",51,"0",0,0,"0",0,"1",0,"0",21,"0",0,"2","0","1","0",7,6,"1",20,12500,0,0,"0","0",1,1,0,NA
"881","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"6","0","1","0",7,6,"1",16,800,0,0,"0","0",1,1,0,NA
"882","2",51,"0",2,520,"0",3,"1",0,"0",21,"0",0,"1","0","1","0",7,6,"1",35,13100,13100,0,"1","0",1,1,7736.75,NA
"883","2",51,"0",2,520,"0",3,"1",0,"0",21,"0",1,"1","0","1","0",6,6,"1",20,2000,2000,0,"0","0",1,1,7736.75,NA
"884","2",51,"0",2,520,"0",3,"1",0,"0",21,"0",2,"1","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,7736.75,NA
"885","2",51,"0",1,0,"0",2,"4",0,"0",22,"0",0,"1","0","1","0",6,6,"1",30,16400,63600,0,"1","0",1,1,8034.75,NA
"886","2",51,"0",1,0,"0",5,"5",0,"0",18,"0",0,"1","0","1","0",4,5,"0",0,0,20000,0,"0","0",1,1,9114.75,NA
"887","2",51,"0",2,940,"0",1,"1",0,"0",26,"0",0,"8","0","1","0",7,6,"1",44,33020,33020,0,"1","0",1,1,5417.5,NA
"888","2",51,"0",1,0,"0",3,"3",0,"0",21,"0",0,"1","0","1","0",8,6,"0",0,0,34200,0,"1","0",1,1,3373.25,NA
"889","2",51,"0",1,0,"0",3,"3",0,"0",21,"0",0,"1","0","1","0",7,6,"1",30,18000,208500,0,"1","0",1,1,5581.5,NA
"890","2",51,"0",0,0,"0",0,"1",0,"0",20,"0",0,"8","0","1","0",7,6,"1",17,2400,0,0,"0","0",1,1,0,NA
"891","2",51,"0",1,0,"0",2,"1",0,"0",23,"0",0,"1","0","1","0",10,7,"1",5,6000,6000,0,"0","0",1,1,5661.5,NA
"892","2",51,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",40,2700,0,0,"0","0",1,1,0,NA
"893","2",51,"0",1,0,"0",1,"1",0,"0",43,"0",0,"1","0","1","0",7,6,"1",44,48000,48000,0,"1","0",1,1,5434,NA
"894","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"1",17,4900,0,0,"0","0",1,1,0,NA
"895","2",51,"0",2,640,"0",2,"1",0,"0",25,"0",0,"4","0","1","0",10,7,"1",30,20000,20000,0,"1","0",1,1,7616.75,NA
"896","2",51,"0",2,640,"0",2,"1",0,"0",27,"0",0,"4","0","1","0",11,7,"1",40,30000,30000,0,"1","0",1,1,7616.75,NA
"897","2",51,"0",2,1100,"0",2,"3",1,"0",29,"0",1,"1","0","1","0",8,6,"1",24,1900,63900,0,"1","0",1,1,5509,NA
"898","2",51,"0",1,0,"0",2,"2",0,"0",27,"0",1,"1","0","1","0",11,7,"1",40,118400,183400,0,"1","0",1,1,3128.25,NA
"899","2",51,"0",2,1300,"0",2,"2",0,"0",27,"0",1,"1","0","1","0",11,7,"1",10,3000,63000,0,"1","0",1,1,3158.25,NA
"900","2",51,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"1",15,2000,0,0,"0","0",1,1,0,NA
"901","2",51,"0",1,0,"0",3,"3",0,"0",18,"0",0,"1","0","1","0",5,5,"2",8,1000,92000,0,"1","0",1,1,3508.25,NA
"902","2",51,"0",1,0,"0",1,"2",1,"0",58,"0",2,"1","0","1","0",5,5,"2",0,44000,92000,0,"1","0",1,1,3243.25,NA
"903","2",51,"0",1,0,"0",2,"2",0,"0",57,"0",1,"1","0","1","0",11,7,"1",60,1e+05,160000,0,"1","0",1,1,4173.25,NA
"904","2",51,"0",2,1500,"0",3,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"1",20,15000,15000,0,"1","0",1,1,3320.75,NA
"905","2",51,"0",2,1500,"0",3,"1",0,"0",21,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,3320.75,NA
"906","2",51,"0",2,1500,"0",3,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,3320.75,NA
"907","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",2,250,0,0,"0","0",1,1,0,NA
"908","2",51,"0",1,0,"0",3,"3",0,"0",18,"0",0,"1","0","1","0",6,5,"1",3,2500,135800,0,"1","0",1,1,5839,NA
"909","2",51,"0",1,0,"0",2,"3",1,"0",43,"0",1,"8","0","1","0",7,6,"1",40,60050,60100,0,"1","0",1,1,3138.25,NA
"910","2",51,"0",1,0,"0",0,"1",0,"0",29,"0",0,"1","0","1","0",10,7,"1",40,45000,45000,0,"1","0",1,1,5341.5,NA
"911","2",51,"0",2,550,"0",1,"1",0,"0",60,"0",1,"2","0","1","0",6,6,"1",40,13700,13700,0,"1","0",1,1,5961.5,NA
"912","2",51,"0",2,1500,"0",1,"1",0,"0",22,"0",0,"1","2","1","0",10,7,"0",20,1300,1300,0,"0","0",1,1,5176.5,NA
"913","2",51,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","1","1","0",6,6,"1",7,1200,0,0,"0","0",1,1,0,NA
"914","2",51,"0",0,0,"0",0,"1",0,"0",31,"0",1,"1","0","1","0",11,7,"1",50,50000,0,0,"0","0",1,1,0,NA
"915","2",51,"0",1,0,"0",1,"1",0,"0",52,"0",1,"6","2","1","0",6,6,"1",40,37500,37500,0,"1","0",1,1,6171.5,NA
"916","2",51,"0",1,0,"0",3,"6",0,"0",23,"0",0,"6","1","1","0",10,7,"2",20,2700,164800,0,"1","0",1,1,3218.25,NA
"917","2",51,"0",1,0,"0",3,"6",0,"0",20,"0",0,"6","1","1","0",6,6,"0",16,7200,164800,0,"1","0",1,1,3218.25,NA
"918","2",51,"0",1,0,"0",3,"3",0,"0",24,"0",1,"1","0","1","0",7,6,"1",35,17000,91000,0,"1","0",1,1,3443.25,NA
"919","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",38,9500,0,0,"0","0",2,1,0,NA
"920","2",51,"0",1,0,"0",4,"6",0,"0",21,"0",0,"1","0","1","0",7,6,"1",20,9000,157700,0,"1","0",1,1,3968.25,NA
"921","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",14,4500,0,0,"0","0",1,1,0,NA
"922","2",51,"0",1,0,"0",4,"3",0,"0",23,"0",0,"7","0","1","0",6,6,"1",30,10000,60000,0,"1","0",1,1,2883.25,NA
"923","2",51,"0",2,1700,"0",2,"3",1,"0",28,"0",1,"1","0","1","0",10,6,"1",15,36600,79950,0,"1","0",1,1,9996,NA
"924","2",51,"0",2,400,"0",2,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"1",8,1500,1500,0,"0","0",1,1,7854.75,NA
"925","2",51,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"926","2",51,"0",1,0,"0",4,"4",0,"0",19,"0",0,"1","0","1","0",7,6,"1",40,12000,98700,0,"1","0",1,1,3513.25,NA
"927","2",51,"0",1,0,"0",4,"1",0,"0",21,"0",0,"1","0","1","0",6,6,"1",30,10000,10000,0,"0","0",1,1,3513.25,NA
"928","2",51,"0",2,1100,"0",6,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"1",10,5000,5000,0,"0","0",1,1,3633.25,NA
"929","2",51,"0",2,1100,"0",6,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"1",5,3000,3000,0,"0","0",1,1,3633.25,NA
"930","2",51,"0",2,1100,"0",6,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"0",32,2000,2000,0,"0","0",1,1,3633.25,NA
"931","2",51,"0",2,1100,"0",6,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"0",40,4000,4000,0,"0","0",1,1,3633.25,NA
"932","2",51,"0",2,1100,"0",6,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"0",18,3500,3500,0,"0","0",1,1,3633.25,NA
"933","2",51,"0",2,1100,"0",6,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"1",23,4700,4700,0,"0","0",1,1,3633.25,NA
"934","2",51,"0",2,1100,"0",6,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"1",23,4700,4700,0,"0","0",1,1,3633.25,NA
"935","2",51,"0",2,1100,"0",6,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"0",40,4000,4000,0,"0","0",1,1,3633.25,NA
"936","2",51,"0",2,1100,"0",6,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,3633.25,NA
"937","2",51,"0",2,600,"0",1,"1",0,"0",24,"0",0,"2","0","1","0",11,7,"1",30,9000,9000,0,"0","0",1,1,9994,NA
"938","2",51,"0",2,640,"0",1,"2",0,"0",22,"0",0,"2","0","1","0",7,6,"0",0,0,34000,0,"1","0",1,1,5426.5,NA
"939","2",51,"0",2,640,"0",1,"1",0,"0",36,"0",0,"1","0","1","0",6,6,"1",14,1700,1700,0,"0","0",1,1,5426.5,NA
"940","2",54,"0",2,300,"0",3,"1",0,"0",21,"0",0,"1","0","1","0",6,6,"1",30,20800,20800,0,"1","0",1,1,2923.25,NA
"941","2",54,"0",2,0,"0",1,"3",1,"0",35,"0",1,"1","0","1","0",7,6,"0",0,0,16000,0,"0","0",1,1,3273.25,NA
"942","2",54,"0",2,480,"0",3,"1",0,"0",44,"0",1,"1","0","1","0",10,6,"1",30,3000,3000,0,"0","0",1,1,5521.5,NA
"943","2",54,"0",1,0,"0",1,"2",0,"0",51,"0",1,"1","0","1","0",7,6,"2",0,0,9800,0,"0","0",1,1,5366.5,NA
"944","2",54,"0",2,650,"0",1,"2",0,"0",18,"0",0,"1","0","1","0",5,5,"1",40,500,52500,0,"1","0",1,1,3198.25,NA
"945","2",54,"0",1,0,"0",2,"3",1,"0",46,"0",2,"1","0","1","0",8,6,"1",40,25000,75000,0,"1","0",1,1,3273.25,NA
"946","2",54,"0",1,0,"0",1,"2",0,"0",20,"0",0,"1","0","1","0",7,6,"0",0,0,22000,0,"1","0",1,1,5416.5,NA
"947","2",54,"0",1,0,"0",5,"5",3,"0",42,"0",1,"1","0","1","0",7,6,"1",35,31000,69000,0,"1","0",1,1,8094.75,NA
"948","2",54,"0",1,0,"0",5,"5",0,"0",21,"0",0,"1","0","1","0",7,6,"0",30,4000,69000,0,"1","0",1,1,8094.75,NA
"949","2",1,"0",1,0,"0",1,"1",0,"0",28,"0",0,"2","0","1","0",10,7,"1",55,59000,59000,0,"1","0",1,1,5586.5,NA
"950","2",1,"0",2,150,"0",1,"2",1,"0",45,"0",1,"1","0","1","0",11,7,"1",40,51000,52000,0,"1","0",1,1,3120.25,NA
"951","2",1,"0",2,150,"0",1,"2",0,"0",18,"0",0,"1","0","1","0",6,6,"1",40,1000,52000,0,"1","0",1,1,3120.25,NA
"952","2",1,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",6,6,"0",5,3720,0,0,"0","0",1,1,0,NA
"953","2",1,"0",2,680,"0",2,"2",1,"0",34,"0",0,"8","0","1","0",10,7,"1",40,65000,65000,0,"1","0",1,1,7855.75,NA
"954","2",1,"0",2,420,"0",1,"2",1,"0",38,"0",0,"1","0","1","0",7,6,"1",40,23400,23400,0,"1","0",1,1,7645.75,NA
"955","2",1,"0",1,0,"0",3,"1",0,"0",45,"0",0,"1","0","1","0",6,6,"1",40,21000,21000,0,"1","0",1,1,3448.25,NA
"956","2",1,"0",1,0,"0",4,"6",4,"0",41,"0",3,"1","0","1","0",7,6,"0",0,6000,61820,0,"1","1",1,2,6146.5,NA
"957","2",1,"0",1,0,"0",4,"4",0,"0",19,"0",0,"1","0","1","0",6,5,"0",0,0,130000,0,"1","0",1,1,6391.25,NA
"958","2",1,"0",2,400,"0",3,"5",3,"0",38,"0",2,"1","0","1","0",6,6,"1",50,34000,34000,0,"1","0",1,1,5921.5,NA
"959","2",1,"0",2,400,"0",3,"5",3,"0",39,"0",2,"1","0","1","0",7,6,"0",0,0,34000,0,"1","0",1,1,5921.5,NA
"960","2",1,"0",2,400,"0",3,"5",0,"0",18,"0",0,"1","0","1","0",6,6,"2",0,0,34000,0,"1","0",1,1,5921.5,NA
"961","2",1,"0",1,0,"0",3,"5",0,"0",42,"0",0,"2","0","1","0",6,6,"1",40,79800,98500,0,"1","0",1,1,6261.5,NA
"962","2",1,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",7,6,"0",10,3600,0,0,"0","0",1,1,0,NA
"963","2",1,"0",0,0,"0",0,"1",0,"0",19,"0",0,"2","0","1","0",7,6,"0",40,4510,0,0,"0","0",1,1,0,NA
"964","2",1,"0",1,0,"0",5,"3",0,"0",21,"0",0,"1","0","1","0",7,6,"0",20,3000,59000,0,"1","0",1,1,5826.5,NA
"965","2",1,"0",1,0,"0",2,"5",2,"0",36,"0",1,"2","0","1","0",10,7,"2",0,0,21100,0,"0","0",1,1,3308.25,NA
"966","2",1,"0",1,0,"0",2,"5",0,"0",21,"0",0,"2","0","1","0",7,6,"1",30,10400,21100,0,"0","0",1,1,3308.25,NA
"967","2",1,"0",2,0,"0",2,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"1",25,8000,8000,0,"0","0",1,1,9993,NA
"968","2",1,"0",2,0,"0",2,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"1",18,9500,9500,0,"0","0",1,1,9993,NA
"969","2",1,"0",1,0,"0",4,"3",0,"0",18,"0",0,"1","0","1","0",5,5,"0",0,0,64200,0,"1","0",1,1,5596.5,NA
"970","2",1,"0",1,0,"0",3,"4",0,"0",22,"0",0,"6","0","1","0",7,6,"0",0,0,84600,0,"1","0",1,1,5656.5,NA
"971","2",1,"0",2,640,"0",1,"1",0,"0",21,"0",0,"1","0","1","0",10,6,"1",40,25000,25000,0,"1","0",1,1,9993,NA
"972","2",1,"0",1,0,"0",3,"4",0,"0",19,"0",0,"1","0","1","0",6,6,"1",24,10000,95000,0,"1","0",1,1,3158.25,NA
"973","2",1,"0",2,450,"0",3,"2",1,"0",19,"0",0,"1","0","1","0",7,6,"1",19,2000,2000,0,"0","0",1,1,5656.5,NA
"974","2",1,"0",1,0,"0",2,"2",0,"0",23,"0",0,"1","0","1","0",8,6,"1",32,19000,50000,0,"1","0",1,1,3100.75,NA
"975","2",1,"0",1,0,"0",2,"2",0,"0",59,"0",1,"2","0","1","0",7,6,"1",38,38000,58400,0,"1","0",1,1,3395.75,NA
"976","2",1,"0",2,150,"0",1,"1",0,"0",22,"0",0,"2","0","1","0",7,6,"1",23,2290,2290,0,"0","0",1,1,5389,NA
"977","2",1,"0",1,0,"0",2,"2",0,"0",18,"0",0,"1","0","1","0",6,6,"1",26,1800,26800,0,"1","0",1,1,6076.5,NA
"978","2",1,"0",1,0,"0",5,"5",0,"0",18,"0",0,"1","0","1","0",6,6,"1",20,3800,112800,0,"1","0",1,1,6016.5,NA
"979","2",1,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",8,15120,0,0,"0","0",1,1,0,NA
"980","2",1,"0",1,0,"0",3,"3",0,"0",24,"0",0,"1","0","1","0",6,6,"1",20,10000,99000,0,"1","0",1,1,5444,NA
"981","2",1,"0",2,0,"0",2,"3",0,"0",20,"0",0,"1","0","1","0",7,6,"1",40,25000,56500,0,"1","0",1,1,3110.75,NA
"982","2",1,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,0,NA
"983","2",1,"0",1,0,"0",1,"5",1,"0",57,"0",1,"1","0","1","0",6,5,"0",0,0,120000,0,"1","0",1,1,5514,NA
"984","2",1,"0",1,0,"0",1,"3",2,"0",27,"0",1,"1","0","1","0",7,6,"1",15,1500,1500,0,"0","0",1,1,3158.25,NA
"985","2",1,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"986","2",5,"0",1,0,"0",2,"3",1,"0",39,"0",2,"1","0","1","0",7,6,"2",45,18700,39200,0,"1","0",1,1,3263.25,NA
"987","2",5,"0",1,0,"0",4,"4",0,"0",20,"0",0,"1","0","1","0",7,6,"0",0,250,39150,0,"1","0",1,1,2087.5,NA
"988","2",5,"0",2,850,"0",0,"3",2,"0",28,"0",1,"1","0","1","0",7,6,"0",20,14200,14200,0,"0","0",1,1,3173.25,NA
"989","2",5,"0",1,0,"0",2,"3",1,"0",37,"0",1,"1","0","1","0",10,6,"1",30,8000,138000,0,"1","0",1,1,1015,NA
"990","2",5,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",6,6,"1",20,1300,0,0,"0","0",1,1,0,NA
"991","2",5,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",5,6,"1",20,1500,0,0,"0","0",1,1,0,NA
"992","2",5,"0",1,0,"0",2,"5",0,"0",24,"0",0,"2","0","1","0",6,6,"1",42,4000,41000,0,"1","0",1,1,3000.75,NA
"993","2",5,"0",2,930,"0",1,"3",1,"0",36,"0",1,"1","2","1","0",8,6,"1",30,17600,26300,2600,"1","0",1,1,5251.5,NA
"994","2",5,"0",2,200,"0",2,"1",0,"0",23,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,2685.75,NA
"995","2",5,"0",2,200,"0",2,"1",0,"0",24,"0",0,"2","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,2685.75,NA
"996","2",5,"0",2,200,"0",2,"1",0,"0",23,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,2685.75,NA
"997","2",5,"0",2,200,"0",2,"1",0,"0",23,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,2685.75,NA
"998","2",5,"0",2,200,"0",2,"1",0,"0",23,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,2685.75,NA
"999","2",5,"0",1,0,"0",4,"4",0,"0",23,"0",0,"1","0","1","0",10,6,"1",35,12000,111300,0,"1","0",1,1,8094.75,NA
"1000","2",5,"0",1,0,"0",4,"3",0,"0",18,"0",0,"1","0","1","0",6,5,"2",0,0,81500,0,"1","0",1,1,7944.75,NA
"1001","2",5,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"1",10,4600,0,0,"0","0",1,1,0,NA
